Id,airline_sentiment,airline,text,retweet_count,user_timezone
7421,positive,Delta,@JetBlue with the free wifi #impressive #FlyFi http://t.co/T1RYpzEBc8,0,Eastern Time (US & Canada)
1635,negative,American,"@AmericanAir 30 minutes flight from OKC and then make us wait, 30 minutes cause the gate isn't empty.  #epicfail #poorplanning",0,Central Time (US & Canada)
6484,positive,United,@united nice and early back home! http://t.co/geG4nghmIE,0,Edinburgh
2479,negative,United,@united are the ones who make it difficult for me.,0,Pacific Time (US & Canada)
6617,positive,United,@united You're welcome.,0,
2265,negative,US Airways,@USAirways it would be nice to just pull up to the gate. Still sitting here,0,Quito
2959,negative,Delta,@JetBlue They told us 10 minutes almost 40 minutes ago.,0,Eastern Time (US & Canada)
8258,positive,American,"@AmericanAir  TPA - ORD!!! AA1679 Another successful journey, thanks for the hospitality!",0,Central Time (US & Canada)
2141,negative,Southwest,@SouthwestAir after an hour and a half then it came back damaged. Not happy 😣,0,Quito
1243,negative,American,@AmericanAir not helpful,0,
2744,negative,United,@united one hour after departure time and still no update!,0,
7253,positive,Southwest,@SouthwestAir Thank you!  #thankful #feelingtheluv,0,
1679,negative,US Airways,@USAirways on hold 2 hours 54 minutes. What's going on?,0,Central Time (US & Canada)
2294,negative,United,@united should NOT sell tickets for @SilverAirways on http://t.co/onhXHCO6bK.  has terrible service and UA staff cannot reach Silver,0,
7004,positive,Southwest,@SouthwestAir Thank you!,0,Quito
6933,positive,Southwest,@SouthwestAir Kudos for adding #Passbook to your app! I LOVE IT!,0,Eastern Time (US & Canada)
580,negative,Delta,@JetBlue you delay all my flights. Then you redirect my gate. Then you tell me had we stuck with the original gate we would have 1/3,0,Eastern Time (US & Canada)
1470,negative,American,@AmericanAir two Cancelled Flightled LGA flights. Both by @Delta took off. Looks like I have a new carrier @Delta!,0,Eastern Time (US & Canada)
8052,positive,US Airways,@USAirways @AmericanAir First Class all the way!!💺✈️ Headed to @portlandjetport http://t.co/kDMq0jps02,0,Eastern Time (US & Canada)
7404,positive,Delta,"alright @JetBlue.... done! alternatively, if you'd like to charter a private jet for me to PITT i will gladly accept :)",0,Eastern Time (US & Canada)
559,negative,American,"@AmericanAir Changed flight from BNA to 2/20 ahead of weather. Slammed me with cost diff because ""no weather advisory.""Really!",0,Central Time (US & Canada)
7805,positive,Delta,@JetBlue Thank you for your excellent customer service - resolved issue quickly.,0,Eastern Time (US & Canada)
2849,negative,United,@united Hello United. You should take care of your call center in Mexico City Office. Terrible attitude from the lady who was helping me.,1,
7918,positive,US Airways,@USairways Since I am a loyal USAir customer I am sure that they will make this up to me-right now I want to get home &amp; back to work.,0,
512,negative,Southwest,@SouthwestAir my first flight ever and flight #4251 is already having technical issues. Faaaannntastic.😭,1,Atlantic Time (Canada)
1081,negative,American,@AmericanAir how about some rampers at gate b40 dfw?   Waiting to be marshaled in,0,Central Time (US & Canada)
1664,negative,US Airways,@USAirways you guys suck at JFK tonight -- oh this MORNING!!!,0,Quito
1012,negative,United,@united &amp; finally he was told he couldnt use the front of plane restrm (he was row7) though myself/others in rows behind him used w/no issue,0,Central Time (US & Canada)
1931,negative,American,@AmericanAir I still can't get through to change my flight. This is really important plz help!,0,Eastern Time (US & Canada)
8165,positive,American,"@AmericanAir yes yes yes,so glad to be headed home!",0,
1150,negative,US Airways,"@USAirways Gave up after more than 2 hours on hold. Still need that receipt; last time it was promised, it never arrived. Help?!",0,Eastern Time (US & Canada)
2838,negative,American,@AmericanAir I called reservation at 1 am and I'm still waiting for someone to call me back,0,Eastern Time (US & Canada)
116,negative,United,@united That's real dedication &amp; concern. Your apologies don't fix the issue nor any of the miserable issues I've had over the past 6 mos.,0,America/Chicago
7641,positive,Delta,@JetBlue my flight attendant Angel was awesome. #415 #kudos,0,Pacific Time (US & Canada)
740,negative,Delta,@JetBlue @lopezlaymari what a patronizing response to a legitimate issue,0,Eastern Time (US & Canada)
1369,negative,United,@united the long wait was the icing on the cake. Why don't you fix your reservation system so the confirm # doesn't get changed mid-travel,0,Eastern Time (US & Canada)
830,negative,American,@AmericanAir so I have to call back at 9 since the department is closed. This has to be the biggest bunch of bull!,0,
119,negative,American,"@AmericanAir - I'd be happy to hold on the phone, but your phone system is not allowing that and simply hangs up.",0,
1682,negative,United,@united is probably the least satisfactory airline I've ever been on. Never fails to disappoint.,0,
8222,positive,American,"@AmericanAir Thanks, have emailed them. How long should I expect for a response?",0,Amsterdam
635,negative,United,@united how does that help me with my customers that I couldn't meet with (and subsequently lost)?,0,Quito
6799,positive,Southwest,@SouthwestAir Flight 1700. (PHX TO LAX) Wheels stop.  Glad to be home!  Thanks to the professionals both up front and in the cabin!!!,0,
7987,positive,US Airways,@USAirways awesome! Flight #676 out of philly on Tuesday. Party in row 15 if you're interested.,0,
7079,positive,Southwest,@SouthwestAir @MichaelBColeman - thanks for making new direct flight to San Francisco.,0,Eastern Time (US & Canada)
6966,positive,Southwest,@SouthwestAir  @TheEllenShow @Imaginedragons  @kdepetro313 .what a great first night. #DestinationDragons http://t.co/N3LrFo4UaY,0,Eastern Time (US & Canada)
7010,positive,Southwest,@SouthwestAir THANK YOU SO MUCH FOR ACCESS TO #DestinationDragons TONIGHT AT @theTroubadour 😁 @Imaginedragons Crying /dying rn #ripme,2,Central Time (US & Canada)
7517,positive,Delta,@JetBlue I want to give a warm thanks to your crew at Logan airport for still getting me to the DC area after Cancelled Flightlations this morning!,0,Atlantic Time (Canada)
7027,positive,Southwest,@SouthwestAir thank you! DMing now.,0,Eastern Time (US & Canada)
991,negative,American,"@AmericanAir second, she sat on the Tarmac for 3 hrs only to be told it would be 30 mins",0,Pacific Time (US & Canada)
876,negative,US Airways,"@USAirways I'm on the flight, finally in the air. Not enough food to feed customers. No movie or entertainment on a 5 hr flight.",0,Eastern Time (US & Canada)
4,negative,US Airways,@USAirways Your system is affected by the weather?,0,Amsterdam
7787,positive,Delta,@JetBlue this is lovely!,0,
6407,positive,United,"@united just touched down in Miami - not too far off , Nicely done united 👍",0,Central Time (US & Canada)
7136,positive,Southwest,@SouthwestAir Southwest is definitely my favorite airline to fly! :D,0,Central Time (US & Canada)
2660,negative,Southwest,@SouthwestAir is this a joke? My return flight is delayed too! 3 in a row! New record from you guys 💔😪,0,
2491,negative,Southwest,@SouthwestAir When will the flight resume? I don's see it in the open schedule. :/,0,Central Time (US & Canada)
7146,positive,Southwest,"I appreciate the reply. RT @SouthwestAir: @luxclark We’re so sorry to keep you waiting, Laura. An Agent will be with you shortly...^CB",0,Central Time (US & Canada)
1715,negative,Delta,"@JetBlue not ok to Cancelled Flight flight 1274 tmrw for ""weather"" &amp; to rebook 4 flight the next day when there is flight tmrw night. no compensation?",0,Central Time (US & Canada)
6448,positive,United,@united thank you for compensating us for our 4 lost bags. We will fly with you again! #UnitedAirlines,0,Central Time (US & Canada)
7509,positive,Delta,@JetBlue nothing but praise for you helping our lady make her flight to CHS tonight!  #impressed,0,Quito
6713,positive,United,@united ooh thanks!,0,Central Time (US & Canada)
6457,positive,United,@united cldnt be happier w the many plastic wing pins given to me on flight 494. I love them! Amazing staff! So nice http://t.co/CbV7f3KBKx,1,Eastern Time (US & Canada)
6293,positive,United,"@united despite shaky connections, looks like I'll get home tonight. Great job, @united - was touch and go for a while..",0,Eastern Time (US & Canada)
1148,negative,US Airways,@USAirways that is the most useless tweet I've ever seen out of you.,0,Mountain Time (US & Canada)
574,negative,US Airways,@USAirways help! I've been on hold for almost two hours. Trying 2 get home.,0,Quito
853,negative,Southwest,@SouthwestAir Is my friend lucky enough to see #DestinationDragons live on his birthday? He's been a fan for years @thirty_lives,1,Eastern Time (US & Canada)
1982,negative,US Airways,@USAirways yes. It says bag is being delivered. The local number says Not Open. Asked main # for cust service got hung up on.,0,
2774,negative,American,@AmericanAir you put a sour taste on this customer’s vacation. it was joke watching those “we care thanks for choosing us” videos,0,Eastern Time (US & Canada)
7521,positive,Delta,@JetBlue your employee Charles cave at the gate at MSY went above and beyond to help try to help me find my glasses. Thought u should know,0,Eastern Time (US & Canada)
1166,negative,United,@united WTF!?!? Delay after delay. 15 hours YVR to SAN? Unacceptable. Flight Crew Availability is to blame? NEVER AGAIN with @united,0,
6614,positive,United,@United  great way to start my vacation with an on time departure! Looking forward to my global first class suite!,0,Central Time (US & Canada)
971,negative,Delta,"@JetBlue It's not ideal, but it's okay. Better Late Flight than never! :)",0,Eastern Time (US & Canada)
2701,negative,United,@united will lose my bag but won't give me free pretzels #frauds,0,
6655,positive,United,@united thnx,0,Central Time (US & Canada)
2368,negative,United,"@united I took the exact same aircraft in to LAX 3 days ago. It fit, no problem. The agent today told some nonsense about a policy change",0,Eastern Time (US & Canada)
7992,positive,US Airways,@USAirways Melinda in reservations in greensboro nc is an absolute jewel thank her for me she's amazing!!!,0,Eastern Time (US & Canada)
2950,negative,United,"@united well, you can't fix me missing my buddies 30th bday because of negligence but you can attempt to make up for it.",0,
6971,positive,Southwest,@SouthwestAir had an amazing experience with your staff at DIA last night. I was blown away by their hospitality with my wife on crutches,0,
524,negative,Southwest,@SouthwestAir what does relay concerns really mean &amp; how/why do u keep letting people on flights with bags larger than u state are allowabl?,0,
2455,negative,American,@AmericanAir stuck on the tarmac in CLT because the our gate is not open. Hope I don't miss my connection.... #logistics #AmericanView,0,
1841,negative,American,@AmericanAir Need to hold or get a call back. Just get hung up on by your phone system for 6+ hours now.,0,
537,negative,US Airways,"@USAirways I'm sure the people are working very hard, but the systems should assist with IVR prompting, offering call backs, hold wait times",0,Central Time (US & Canada)
2806,negative,US Airways,"@USAirways Seriously, flight delay Cinci to Philly due to new ground staff, miss connection to MAN UK and now have to argue for hotel. WTF",0,
7206,positive,Southwest,@SouthwestAir @love_dragonss LAUREN OMG IM DEAD IM SO SO HAPPY FOR YOU YES YES,0,Eastern Time (US & Canada)
